AÑO,MES,PRODUCTO,PRECIOUNIDAD
2022,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2022,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2022,9,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2022,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.2593499999999995
2022,10,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,13.4431
2022,10,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2022,10,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.7101999999999995
2022,10,APOSITO C/ CARBON Y PLATA-6,2.55376
2022,10,APOSITO DE FIBRAS DE POLIACRILATO-3,5.374966633333333
2022,10,APOSITO MALLADO C/ PARAFINA-39,3.4979999999999998
2022,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.859
2022,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985000000001
2022,10,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2022,10,APOSITO DE HIDROCOLOIDE-9,0.329857
2022,10,APOSITO DE HIDROCOLOIDE-7,2.398
2022,10,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2022,10,APOSITO DE ESPUMA POLIURETANO-8,1.3959000000000001
2022,10,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.1155
2022,10,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.1749
2022,10,HIDROGEL-37,0.7705500000000001
2022,10,APOSITO MALLADO C/ PARAFINA-38,1.5345
2022,10,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.189
2022,10,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999998
2022,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.719
2022,10,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,13.188999999999998
2022,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,77.24728
2022,10,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,22.99
2022,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2022,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280155
2022,10,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,58.19088000000001
2022,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,111.1022
2022,10,APOSITO MALLADO C/ SILICONA-0,3.2450220000000005
2022,10,APOSITO C/ CARBON Y PLATA-4,5.719964299999999
2022,10,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.01119217
2022,10,APOSITO DE HIDROCOLOIDE-3,1.13058
2022,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,80.611762
2022,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,106.304
2022,10,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,461.8844266666667
2022,10,APÓSITO TRANSPARENTE ADHESIVO-24,0.110000005
2022,10,APOSITO DE ALGINATO C/ PLATA-6,1.287
2022,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,154.0
2022,10,APOSITO DE HIDROCOLOIDE-6,0.46177999999999997
2022,10,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.600082499999999
2022,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.0899808
2022,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2022,10,APÓSITO TRANSPARENTE ADHESIVO-20,0.28599993599999995
2022,10,APOSITO ABSORBENTE S/ ADHESIVO-25,0.20370370000000002
2022,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,165.0
2022,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2022,10,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2022,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.2589999999999995
2022,12,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,13.4431
2022,12,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2022,12,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.7101999999999995
2022,12,APOSITO C/ CARBON Y PLATA-6,2.55376
2022,12,APOSITO DE FIBRAS DE POLIACRILATO-3,5.367999999999999
2022,12,APOSITO MALLADO C/ PARAFINA-39,3.4979999999999998
2022,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.8589999999999998
2022,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985
2022,12,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2022,12,APOSITO DE HIDROCOLOIDE-9,0.329857
2022,12,APOSITO DE HIDROCOLOIDE-7,2.398
2022,12,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2022,12,APOSITO DE ESPUMA POLIURETANO-8,1.3959000000000001
2022,12,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.1155
2022,12,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.1749
2022,12,HIDROGEL-37,0.77055
2022,12,APOSITO MALLADO C/ PARAFINA-38,1.5345
2022,12,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.189
2022,12,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999999
2022,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.719
2022,12,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,13.189
2022,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,85.14061538461539
2022,12,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,22.990000000000002
2022,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2022,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280155
2022,12,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,73.321
2022,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0.0
2022,12,APOSITO MALLADO C/ SILICONA-0,3.2450220000000005
2022,12,APOSITO C/ CARBON Y PLATA-4,5.7199643
2022,12,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.0
2022,12,APOSITO DE HIDROCOLOIDE-3,1.13058
2022,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,90.131
2022,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,104.72
2022,12,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,544.4066666666666
2022,12,APÓSITO TRANSPARENTE ADHESIVO-24,0.09900001
2022,12,APOSITO DE ALGINATO C/ PLATA-6,1.287
2022,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,154.0
2022,12,APOSITO DE HIDROCOLOIDE-6,0.46177999999999997
2022,12,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.600082499999999
2022,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.0899807916666666
2022,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.48400000000000004
2022,12,APÓSITO TRANSPARENTE ADHESIVO-20,0.27499992
2022,12,APOSITO ABSORBENTE S/ ADHESIVO-25,0.2037037
2022,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,165.0
2022,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.30987
2022,12,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,115.5
2022,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.259499999999999
2022,5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.725
2022,5,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2022,5,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.3065
2022,5,APOSITO C/ CARBON Y PLATA-6,2.55376
2022,5,APOSITO DE FIBRAS DE POLIACRILATO-3,5.367999999999999
2022,5,APOSITO MALLADO C/ PARAFINA-39,3.498
2022,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.859
2022,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985
2022,5,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2022,5,APOSITO DE HIDROCOLOIDE-9,0.32985699999999996
2022,5,APOSITO DE HIDROCOLOIDE-7,0.0
2022,5,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2022,5,APOSITO DE ESPUMA POLIURETANO-8,1.3959
2022,5,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.09196
2022,5,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.16433999999999999
2022,5,HIDROGEL-37,0.7705500000000001
2022,5,APOSITO MALLADO C/ PARAFINA-38,1.5345
2022,5,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.189
2022,5,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999999
2022,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.718999999999999
2022,5,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,11.22
2022,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,76.9228405
2022,5,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,22.990000000000002
2022,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2022,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280154999999997
2022,5,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,58.19088000000001
2022,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,111.1022
2022,5,APOSITO MALLADO C/ SILICONA-0,0.0
2022,5,APOSITO C/ CARBON Y PLATA-4,5.7199643
2022,5,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.010948514666666668
2022,5,APOSITO DE HIDROCOLOIDE-3,1.13058
2022,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,85.537254
2022,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,103.58857142857143
2022,5,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,461.8844266666667
2022,5,APÓSITO TRANSPARENTE ADHESIVO-24,0.09900001
2022,5,APOSITO DE ALGINATO C/ PLATA-6,0.0
2022,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0.0
2022,5,APOSITO DE HIDROCOLOIDE-6,0.46177999999999997
2022,5,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.6000825
2022,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.0899808
2022,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.48400000000000004
2022,5,APÓSITO TRANSPARENTE ADHESIVO-20,0.27499992
2022,5,APOSITO ABSORBENTE S/ ADHESIVO-25,0.20370370000000002
2022,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2022,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2022,5,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,115.5
2022,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.259
2022,11,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,13.4431
2022,11,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2022,11,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.7101999999999995
2022,11,APOSITO C/ CARBON Y PLATA-6,2.55376
2022,11,APOSITO DE FIBRAS DE POLIACRILATO-3,5.367999999999999
2022,11,APOSITO MALLADO C/ PARAFINA-39,3.4979999999999998
2022,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.859
2022,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985
2022,11,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2022,11,APOSITO DE HIDROCOLOIDE-9,0.329857
2022,11,APOSITO DE HIDROCOLOIDE-7,2.398
2022,11,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2022,11,APOSITO DE ESPUMA POLIURETANO-8,1.3959000000000001
2022,11,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.1155
2022,11,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.17489999999999997
2022,11,HIDROGEL-37,0.8633913333333334
2022,11,APOSITO MALLADO C/ PARAFINA-38,1.5345
2022,11,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.189
2022,11,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999999
2022,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.718999999999999
2022,11,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,13.189
2022,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,87.404
2022,11,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,22.990000000000002
2022,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2022,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280155
2022,11,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0.0
2022,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,111.1022
2022,11,APOSITO MALLADO C/ SILICONA-0,3.2450220000000005
2022,11,APOSITO C/ CARBON Y PLATA-4,5.7199643
2022,11,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.0141
2022,11,APOSITO DE HIDROCOLOIDE-3,1.13058
2022,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,91.1965
2022,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,112.64000000000001
2022,11,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,509.26888888888885
2022,11,APÓSITO TRANSPARENTE ADHESIVO-24,0.0
2022,11,APOSITO DE ALGINATO C/ PLATA-6,1.2870000000000001
2022,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,154.0
2022,11,APOSITO DE HIDROCOLOIDE-6,0.46177999999999997
2022,11,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.6000825
2022,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.0899808
2022,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2022,11,APÓSITO TRANSPARENTE ADHESIVO-20,0.27499992
2022,11,APOSITO ABSORBENTE S/ ADHESIVO-25,0.20370370000000002
2022,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,165.0
2022,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.30987
2022,11,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2015,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0.0
2015,1,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.2803729
2015,1,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2015,1,APOSITO DE ESPUMA POLIURETANO / SACRO-11,5.082
2015,1,APOSITO C/ CARBON Y PLATA-6,0.0
2015,1,APOSITO DE FIBRAS DE POLIACRILATO-3,0.0
2015,1,APOSITO MALLADO C/ PARAFINA-39,3.52
2015,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2.09
2015,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.83
2015,1,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2015,1,APOSITO DE HIDROCOLOIDE-9,0.6171
2015,1,APOSITO DE HIDROCOLOIDE-7,0.0
2015,1,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2015,1,APOSITO DE ESPUMA POLIURETANO-8,2.6399999999999997
2015,1,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.10669999999999999
2015,1,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.20574073999999998
2015,1,HIDROGEL-37,1.049074
2015,1,APOSITO MALLADO C/ PARAFINA-38,1.7269999999999999
2015,1,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0.0
2015,1,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0.0
2015,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0.0
2015,1,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0.0
2015,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0.0
2015,1,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0.0
2015,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0.0
2015,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0.0
2015,1,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0.0
2015,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0.0
2015,1,APOSITO MALLADO C/ SILICONA-0,7.0488
2015,1,APOSITO C/ CARBON Y PLATA-4,6.458000000000001
2015,1,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.010461204
2015,1,APOSITO DE HIDROCOLOIDE-3,1.6500078
2015,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0.0
2015,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0.0
2015,1,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0.0
2015,1,APÓSITO TRANSPARENTE ADHESIVO-24,0.147
2015,1,APOSITO DE ALGINATO C/ PLATA-6,1.4
2015,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0.0
2015,1,APOSITO DE HIDROCOLOIDE-6,0.6677002999999999
2015,1,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,8.9483458
2015,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0.0
2015,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.48400000000000004
2015,1,APÓSITO TRANSPARENTE ADHESIVO-20,0.308
2015,1,APOSITO ABSORBENTE S/ ADHESIVO-25,0.20370370000000002
2015,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2015,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2015,1,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2015,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0.0
2015,2,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.2803729
2015,2,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2015,2,APOSITO DE ESPUMA POLIURETANO / SACRO-11,5.082
2015,2,APOSITO C/ CARBON Y PLATA-6,0.0
2015,2,APOSITO DE FIBRAS DE POLIACRILATO-3,5.390000000000001
2015,2,APOSITO MALLADO C/ PARAFINA-39,3.5199999999999996
2015,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2.09
2015,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.83
2015,2,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1.7476
2015,2,APOSITO DE HIDROCOLOIDE-9,0.6171
2015,2,APOSITO DE HIDROCOLOIDE-7,0.0
2015,2,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2015,2,APOSITO DE ESPUMA POLIURETANO-8,2.6399999999999997
2015,2,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.10669999999999999
2015,2,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.20574074
2015,2,HIDROGEL-37,1.049074
2015,2,APOSITO MALLADO C/ PARAFINA-38,1.7269999999999999
2015,2,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0.0
2015,2,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0.0
2015,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0.0
2015,2,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0.0
2015,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0.0
2015,2,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0.0
2015,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0.0
2015,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0.0
2015,2,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0.0
2015,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0.0
2015,2,APOSITO MALLADO C/ SILICONA-0,7.0488
2015,2,APOSITO C/ CARBON Y PLATA-4,6.38
2015,2,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.010461204
2015,2,APOSITO DE HIDROCOLOIDE-3,1.6500078
2015,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0.0
2015,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0.0
2015,2,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0.0
2015,2,APÓSITO TRANSPARENTE ADHESIVO-24,0.147
2015,2,APOSITO DE ALGINATO C/ PLATA-6,0.0
2015,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0.0
2015,2,APOSITO DE HIDROCOLOIDE-6,0.6677003
2015,2,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,8.9483458
2015,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0.0
2015,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2015,2,APÓSITO TRANSPARENTE ADHESIVO-20,0.308
2015,2,APOSITO ABSORBENTE S/ ADHESIVO-25,0.0
2015,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2015,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.24200000000000002
2015,2,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2015,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0.0
2015,3,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.2803729
2015,3,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2015,3,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.3065
2015,3,APOSITO C/ CARBON Y PLATA-6,2.64
2015,3,APOSITO DE FIBRAS DE POLIACRILATO-3,0.0
2015,3,APOSITO MALLADO C/ PARAFINA-39,3.52
2015,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2.09
2015,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.83
2015,3,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1.7150666666666663
2015,3,APOSITO DE HIDROCOLOIDE-9,0.6171000000000001
2015,3,APOSITO DE HIDROCOLOIDE-7,2.97
2015,3,APOSITO DE HIDROCOLOIDE C/ PLATA-2,2.6994
2015,3,APOSITO DE ESPUMA POLIURETANO-8,1.9983333333333333
2015,3,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.10669999999999999
2015,3,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.20574074
2015,3,HIDROGEL-37,1.0490739999999998
2015,3,APOSITO MALLADO C/ PARAFINA-38,1.7269999999999996
2015,3,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0.0
2015,3,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0.0
2015,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0.0
2015,3,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0.0
2015,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0.0
2015,3,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0.0
2015,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0.0
2015,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0.0
2015,3,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0.0
2015,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0.0
2015,3,APOSITO MALLADO C/ SILICONA-0,7.0488
2015,3,APOSITO C/ CARBON Y PLATA-4,6.38
2015,3,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.010461204
2015,3,APOSITO DE HIDROCOLOIDE-3,1.6500078
2015,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0.0
2015,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0.0
2015,3,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0.0
2015,3,APÓSITO TRANSPARENTE ADHESIVO-24,0.133125
2015,3,APOSITO DE ALGINATO C/ PLATA-6,1.4
2015,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0.0
2015,3,APOSITO DE HIDROCOLOIDE-6,0.6677003
2015,3,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,8.9483458
2015,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0.0
2015,3,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.48400000000000004
2015,3,APÓSITO TRANSPARENTE ADHESIVO-20,0.308
