,AÑO,MES,PRODUCTO,CANTIDADCOMPRA
3785,2022,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,4260
3786,2022,10,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,10
3787,2022,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,35
3788,2022,10,APOSITO MALLADO C/ SILICONA-0,770
3789,2022,10,APOSITO C/ CARBON Y PLATA-4,1480
3790,2022,10,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,10000
3791,2022,10,APOSITO DE HIDROCOLOIDE-3,475
3792,2022,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,45
3793,2022,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,40
3794,2022,10,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,8
3795,2022,10,APÓSITO TRANSPARENTE ADHESIVO-24,11500
3796,2022,10,APOSITO DE ALGINATO C/ PLATA-6,250
3797,2022,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,7
3798,2022,10,APOSITO DE HIDROCOLOIDE-6,1130
3799,2022,10,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,1290
3800,2022,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,450
3801,2022,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
3802,2022,10,APÓSITO TRANSPARENTE ADHESIVO-20,3450
3803,2022,10,APOSITO ABSORBENTE S/ ADHESIVO-25,200
3804,2022,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,4
3805,2022,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
3806,2022,10,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
3807,2022,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1110
3808,2022,12,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1790
3809,2022,12,APOSITO DE HIDROFIBRA  / CINTA-18,300
3810,2022,12,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
3811,2022,12,APOSITO C/ CARBON Y PLATA-6,3300
3812,2022,12,APOSITO DE FIBRAS DE POLIACRILATO-3,800
3813,2022,12,APOSITO MALLADO C/ PARAFINA-39,2140
3814,2022,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,7210
3815,2022,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2175
3816,2022,12,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
3817,2022,12,APOSITO DE HIDROCOLOIDE-9,2532
3818,2022,12,APOSITO DE HIDROCOLOIDE-7,345
3819,2022,12,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
3820,2022,12,APOSITO DE ESPUMA POLIURETANO-8,300
3821,2022,12,APÓSITO ABSORBENTE C/ ADHESIVO-22,10880
3822,2022,12,APÓSITO ABSORBENTE C/ ADHESIVO-23,3920
3823,2022,12,HIDROGEL-37,1980
3824,2022,12,APOSITO MALLADO C/ PARAFINA-38,2880
3825,2022,12,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,360
3826,2022,12,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,120
3827,2022,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,1520
3828,2022,12,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,37
3829,2022,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,150
3830,2022,12,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,10
3831,2022,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,2240
3832,2022,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,4570
3833,2022,12,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,40
3834,2022,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
3835,2022,12,APOSITO MALLADO C/ SILICONA-0,700
3836,2022,12,APOSITO C/ CARBON Y PLATA-4,1380
3837,2022,12,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0
3838,2022,12,APOSITO DE HIDROCOLOIDE-3,565
3839,2022,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,125
3840,2022,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,35
3841,2022,12,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,6
3842,2022,12,APÓSITO TRANSPARENTE ADHESIVO-24,6900
3843,2022,12,APOSITO DE ALGINATO C/ PLATA-6,410
3844,2022,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,6
3845,2022,12,APOSITO DE HIDROCOLOIDE-6,700
3846,2022,12,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,2070
3847,2022,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,750
3848,2022,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
3849,2022,12,APÓSITO TRANSPARENTE ADHESIVO-20,2900
3850,2022,12,APOSITO ABSORBENTE S/ ADHESIVO-25,300
3851,2022,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,8
3852,2022,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,700
3853,2022,12,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,5
3854,2022,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1510
3855,2022,5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1180
3856,2022,5,APOSITO DE HIDROFIBRA  / CINTA-18,850
3857,2022,5,APOSITO DE ESPUMA POLIURETANO / SACRO-11,300
3858,2022,5,APOSITO C/ CARBON Y PLATA-6,2100
3859,2022,5,APOSITO DE FIBRAS DE POLIACRILATO-3,1710
3860,2022,5,APOSITO MALLADO C/ PARAFINA-39,2320
3861,2022,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,6960
3862,2022,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,4280
3863,2022,5,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
3864,2022,5,APOSITO DE HIDROCOLOIDE-9,3276
3865,2022,5,APOSITO DE HIDROCOLOIDE-7,0
3866,2022,5,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
3867,2022,5,APOSITO DE ESPUMA POLIURETANO-8,800
3868,2022,5,APÓSITO ABSORBENTE C/ ADHESIVO-22,11400
3869,2022,5,APÓSITO ABSORBENTE C/ ADHESIVO-23,600
3870,2022,5,HIDROGEL-37,3280
3871,2022,5,APOSITO MALLADO C/ PARAFINA-38,3160
3872,2022,5,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,320
3873,2022,5,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,60
3874,2022,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,1040
3875,2022,5,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,53
3876,2022,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,135
3877,2022,5,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,15
3878,2022,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,1460
3879,2022,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,4430
3880,2022,5,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,20
3881,2022,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,30
3882,2022,5,APOSITO MALLADO C/ SILICONA-0,0
3883,2022,5,APOSITO C/ CARBON Y PLATA-4,2920
3884,2022,5,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,17000
3885,2022,5,APOSITO DE HIDROCOLOIDE-3,1155
3886,2022,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,45
3887,2022,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,50
3888,2022,5,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,11
3889,2022,5,APÓSITO TRANSPARENTE ADHESIVO-24,6400
3890,2022,5,APOSITO DE ALGINATO C/ PLATA-6,0
3891,2022,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
3892,2022,5,APOSITO DE HIDROCOLOIDE-6,1780
3893,2022,5,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,1950
3894,2022,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,500
3895,2022,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
3896,2022,5,APÓSITO TRANSPARENTE ADHESIVO-20,1800
3897,2022,5,APOSITO ABSORBENTE S/ ADHESIVO-25,200
3898,2022,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
3899,2022,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
3900,2022,5,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,5
3901,2022,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1310
3902,2022,11,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,880
3903,2022,11,APOSITO DE HIDROFIBRA  / CINTA-18,485
3904,2022,11,APOSITO DE ESPUMA POLIURETANO / SACRO-11,200
3905,2022,11,APOSITO C/ CARBON Y PLATA-6,2100
3906,2022,11,APOSITO DE FIBRAS DE POLIACRILATO-3,650
3907,2022,11,APOSITO MALLADO C/ PARAFINA-39,2280
3908,2022,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,5460
3909,2022,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1825
3910,2022,11,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
3911,2022,11,APOSITO DE HIDROCOLOIDE-9,2685
3912,2022,11,APOSITO DE HIDROCOLOIDE-7,380
3913,2022,11,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
3914,2022,11,APOSITO DE ESPUMA POLIURETANO-8,780
3915,2022,11,APÓSITO ABSORBENTE C/ ADHESIVO-22,12160
3916,2022,11,APÓSITO ABSORBENTE C/ ADHESIVO-23,3360
3917,2022,11,HIDROGEL-37,800
3918,2022,11,APOSITO MALLADO C/ PARAFINA-38,2790
3919,2022,11,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,200
3920,2022,11,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,120
3921,2022,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,1310
3922,2022,11,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,110
3923,2022,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,10
3924,2022,11,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,30
3925,2022,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,1880
3926,2022,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,4550
3927,2022,11,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
3928,2022,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,76
3929,2022,11,APOSITO MALLADO C/ SILICONA-0,840
3930,2022,11,APOSITO C/ CARBON Y PLATA-4,1420
3931,2022,11,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,19000
3932,2022,11,APOSITO DE HIDROCOLOIDE-3,230
3933,2022,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,40
3934,2022,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,10
3935,2022,11,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,13
3936,2022,11,APÓSITO TRANSPARENTE ADHESIVO-24,0
3937,2022,11,APOSITO DE ALGINATO C/ PLATA-6,300
3938,2022,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,15
3939,2022,11,APOSITO DE HIDROCOLOIDE-6,1470
3940,2022,11,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,1650
3941,2022,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,320
3942,2022,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
3943,2022,11,APÓSITO TRANSPARENTE ADHESIVO-20,2150
3944,2022,11,APOSITO ABSORBENTE S/ ADHESIVO-25,200
3945,2022,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,15
3946,2022,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,700
3947,2022,11,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
3948,2015,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
3949,2015,1,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,220
3950,2015,1,APOSITO DE HIDROFIBRA  / CINTA-18,25
3951,2015,1,APOSITO DE ESPUMA POLIURETANO / SACRO-11,400
3952,2015,1,APOSITO C/ CARBON Y PLATA-6,0
3953,2015,1,APOSITO DE FIBRAS DE POLIACRILATO-3,0
3954,2015,1,APOSITO MALLADO C/ PARAFINA-39,430
3955,2015,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,720
3956,2015,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1010
3957,2015,1,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
3958,2015,1,APOSITO DE HIDROCOLOIDE-9,1440
3959,2015,1,APOSITO DE HIDROCOLOIDE-7,0
3960,2015,1,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
3961,2015,1,APOSITO DE ESPUMA POLIURETANO-8,380
3962,2015,1,APÓSITO ABSORBENTE C/ ADHESIVO-22,8320
3963,2015,1,APÓSITO ABSORBENTE C/ ADHESIVO-23,2400
3964,2015,1,HIDROGEL-37,660
3965,2015,1,APOSITO MALLADO C/ PARAFINA-38,1650
3966,2015,1,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
3967,2015,1,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
3968,2015,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
3969,2015,1,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
3970,2015,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
3971,2015,1,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
3972,2015,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0
3973,2015,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
3974,2015,1,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
3975,2015,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
3976,2015,1,APOSITO MALLADO C/ SILICONA-0,420
3977,2015,1,APOSITO C/ CARBON Y PLATA-4,700
3978,2015,1,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,13000
3979,2015,1,APOSITO DE HIDROCOLOIDE-3,715
3980,2015,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
3981,2015,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
3982,2015,1,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
3983,2015,1,APÓSITO TRANSPARENTE ADHESIVO-24,4800
3984,2015,1,APOSITO DE ALGINATO C/ PLATA-6,100
3985,2015,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
3986,2015,1,APOSITO DE HIDROCOLOIDE-6,1050
3987,2015,1,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,200
3988,2015,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
3989,2015,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
3990,2015,1,APÓSITO TRANSPARENTE ADHESIVO-20,400
3991,2015,1,APOSITO ABSORBENTE S/ ADHESIVO-25,400
3992,2015,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
3993,2015,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
3994,2015,1,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
3995,2015,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
3996,2015,2,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,80
3997,2015,2,APOSITO DE HIDROFIBRA  / CINTA-18,90
3998,2015,2,APOSITO DE ESPUMA POLIURETANO / SACRO-11,300
3999,2015,2,APOSITO C/ CARBON Y PLATA-6,0
4000,2015,2,APOSITO DE FIBRAS DE POLIACRILATO-3,330
4001,2015,2,APOSITO MALLADO C/ PARAFINA-39,390
4002,2015,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,520
4003,2015,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,950
4004,2015,2,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1050
4005,2015,2,APOSITO DE HIDROCOLOIDE-9,1536
4006,2015,2,APOSITO DE HIDROCOLOIDE-7,0
4007,2015,2,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
4008,2015,2,APOSITO DE ESPUMA POLIURETANO-8,490
4009,2015,2,APÓSITO ABSORBENTE C/ ADHESIVO-22,1280
4010,2015,2,APÓSITO ABSORBENTE C/ ADHESIVO-23,1200
4011,2015,2,HIDROGEL-37,1070
4012,2015,2,APOSITO MALLADO C/ PARAFINA-38,660
4013,2015,2,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
4014,2015,2,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
4015,2015,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
4016,2015,2,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
4017,2015,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
4018,2015,2,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
4019,2015,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0
4020,2015,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
4021,2015,2,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
4022,2015,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
4023,2015,2,APOSITO MALLADO C/ SILICONA-0,630
4024,2015,2,APOSITO C/ CARBON Y PLATA-4,500
4025,2015,2,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,11000
4026,2015,2,APOSITO DE HIDROCOLOIDE-3,680
4027,2015,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
4028,2015,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
4029,2015,2,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
4030,2015,2,APÓSITO TRANSPARENTE ADHESIVO-24,5600
4031,2015,2,APOSITO DE ALGINATO C/ PLATA-6,0
4032,2015,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
4033,2015,2,APOSITO DE HIDROCOLOIDE-6,1060
4034,2015,2,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,600
4035,2015,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
4036,2015,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
4037,2015,2,APÓSITO TRANSPARENTE ADHESIVO-20,1600
4038,2015,2,APOSITO ABSORBENTE S/ ADHESIVO-25,0
4039,2015,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
4040,2015,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,350
4041,2015,2,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
4042,2015,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
4043,2015,3,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,240
4044,2015,3,APOSITO DE HIDROFIBRA  / CINTA-18,160
4045,2015,3,APOSITO DE ESPUMA POLIURETANO / SACRO-11,200
4046,2015,3,APOSITO C/ CARBON Y PLATA-6,1800
4047,2015,3,APOSITO DE FIBRAS DE POLIACRILATO-3,0
4048,2015,3,APOSITO MALLADO C/ PARAFINA-39,350
4049,2015,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,390
4050,2015,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1190
4051,2015,3,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,2100
4052,2015,3,APOSITO DE HIDROCOLOIDE-9,501
4053,2015,3,APOSITO DE HIDROCOLOIDE-7,750
4054,2015,3,APOSITO DE HIDROCOLOIDE C/ PLATA-2,80
4055,2015,3,APOSITO DE ESPUMA POLIURETANO-8,730
4056,2015,3,APÓSITO ABSORBENTE C/ ADHESIVO-22,8320
4057,2015,3,APÓSITO ABSORBENTE C/ ADHESIVO-23,2400
4058,2015,3,HIDROGEL-37,1095
4059,2015,3,APOSITO MALLADO C/ PARAFINA-38,990
4060,2015,3,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
4061,2015,3,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
4062,2015,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
4063,2015,3,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
4064,2015,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
4065,2015,3,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
4066,2015,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0
4067,2015,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
4068,2015,3,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
4069,2015,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
4070,2015,3,APOSITO MALLADO C/ SILICONA-0,420
4071,2015,3,APOSITO C/ CARBON Y PLATA-4,700
4072,2015,3,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,11000
4073,2015,3,APOSITO DE HIDROCOLOIDE-3,635
4074,2015,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
4075,2015,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
4076,2015,3,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
4077,2015,3,APÓSITO TRANSPARENTE ADHESIVO-24,11600
4078,2015,3,APOSITO DE ALGINATO C/ PLATA-6,110
4079,2015,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
4080,2015,3,APOSITO DE HIDROCOLOIDE-6,1600
4081,2015,3,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,400
4082,2015,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
4083,2015,3,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
4084,2015,3,APÓSITO TRANSPARENTE ADHESIVO-20,1800
4085,2015,3,APOSITO ABSORBENTE S/ ADHESIVO-25,400
4086,2015,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
4087,2015,3,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
4088,2015,3,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
4089,2015,4,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
4090,2015,4,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,90
4091,2015,4,APOSITO DE HIDROFIBRA  / CINTA-18,50
4092,2015,4,APOSITO DE ESPUMA POLIURETANO / SACRO-11,200
4093,2015,4,APOSITO C/ CARBON Y PLATA-6,3000
4094,2015,4,APOSITO DE FIBRAS DE POLIACRILATO-3,330
4095,2015,4,APOSITO MALLADO C/ PARAFINA-39,200
4096,2015,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,710
4097,2015,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1835
4098,2015,4,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1750
4099,2015,4,APOSITO DE HIDROCOLOIDE-9,1524
4100,2015,4,APOSITO DE HIDROCOLOIDE-7,1170
4101,2015,4,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
4102,2015,4,APOSITO DE ESPUMA POLIURETANO-8,330
4103,2015,4,APÓSITO ABSORBENTE C/ ADHESIVO-22,7040
4104,2015,4,APÓSITO ABSORBENTE C/ ADHESIVO-23,2400
4105,2015,4,HIDROGEL-37,1730
4106,2015,4,APOSITO MALLADO C/ PARAFINA-38,1260
4107,2015,4,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
4108,2015,4,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
4109,2015,4,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
4110,2015,4,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
4111,2015,4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
4112,2015,4,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
4113,2015,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0
4114,2015,4,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
