AÑO,MES,PRODUCTO,TIPOCOMPRA,HOSPITAL,TGL,CANTIDADCOMPRA
2022,6,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,0,ALMACENABLE,80
2022,6,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,10,ALMACENABLE,460
2022,6,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,18,ALMACENABLE,60
2022,6,APOSITO DE HIDROCOLOIDE-3,Concurso,10,ALMACENABLE,1105
2022,6,APOSITO DE HIDROCOLOIDE-3,Concurso,18,ALMACENABLE,45
2022,6,APOSITO DE HIDROCOLOIDE-6,Concurso,10,ALMACENABLE,1760
2022,6,APOSITO DE HIDROCOLOIDE-7,Concurso,0,ALMACENABLE,100
2022,6,APOSITO DE HIDROCOLOIDE-7,Concurso,10,ALMACENABLE,60
2022,6,APOSITO DE HIDROCOLOIDE-7,Concurso,18,ALMACENABLE,130
2022,6,APOSITO DE HIDROCOLOIDE-9,Concurso,0,ALMACENABLE,2268
2022,6,APOSITO DE HIDROCOLOIDE-9,Concurso,10,ALMACENABLE,1134
2022,6,APOSITO DE HIDROCOLOIDE-9,Concurso,18,ALMACENABLE,477
2022,6,APOSITO DE HIDROCOLOIDE-9,Concurso,4,ALMACENABLE,135
2022,6,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,14,TRANSITO,355
2022,6,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,15,TRANSITO,160
2022,6,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,18,TRANSITO,150
2022,6,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,3,TRANSITO,30
2022,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Concurso,0,ALMACENABLE,200
2022,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Concurso,10,ALMACENABLE,1470
2022,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Concurso,0,ALMACENABLE,380
2022,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Concurso,10,ALMACENABLE,2130
2022,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Concurso,13,ALMACENABLE,4500
2022,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,0,ALMACENABLE,200
2022,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,10,ALMACENABLE,1435
2022,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,13,ALMACENABLE,1000
2022,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,18,ALMACENABLE,220
2022,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,7,ALMACENABLE,200
2022,6,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,Compra menor,10,TRANSITO,10
2022,6,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,Compra menor,11,TRANSITO,5
2022,6,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,Compra menor,1,TRANSITO,10
2022,6,APOSITO MALLADO C/ PARAFINA-38,Concurso,0,ALMACENABLE,80
2022,6,APOSITO MALLADO C/ PARAFINA-38,Concurso,10,ALMACENABLE,1480
2022,6,APOSITO MALLADO C/ PARAFINA-38,Concurso,13,ALMACENABLE,2200
2022,6,APOSITO MALLADO C/ PARAFINA-38,Concurso,18,ALMACENABLE,290
2022,6,APOSITO MALLADO C/ PARAFINA-38,Concurso,4,ALMACENABLE,250
2022,6,APOSITO MALLADO C/ PARAFINA-39,Concurso,10,ALMACENABLE,1620
2022,6,APOSITO MALLADO C/ PARAFINA-39,Concurso,7,ALMACENABLE,990
2022,6,APOSITO MALLADO C/ SILICONA-0,Concurso,7,ALMACENABLE,700
2022,6,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,10,ALMACENABLE,7000
2022,6,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,4,ALMACENABLE,3000
2022,6,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,10,ALMACENABLE,6000
2022,6,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,13,ALMACENABLE,2700
2022,6,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,18,ALMACENABLE,6300
2022,6,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,10,ALMACENABLE,900
2022,6,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,18,ALMACENABLE,2700
2022,6,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,0,ALMACENABLE,60
2022,6,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,10,ALMACENABLE,2460
2022,6,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,18,ALMACENABLE,150
2022,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,Concurso,0,ALMACENABLE,200
2022,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,Concurso,10,ALMACENABLE,20
2022,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,Concurso,18,ALMACENABLE,180
2022,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,Concurso,0,ALMACENABLE,140
2022,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,Concurso,10,ALMACENABLE,3750
2022,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,Concurso,18,ALMACENABLE,130
2022,6,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Concurso,0,ALMACENABLE,50
2022,6,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Concurso,10,ALMACENABLE,320
2022,6,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Concurso,18,ALMACENABLE,90
2022,6,APÓSITO TRANSPARENTE ADHESIVO-20,Concurso,10,ALMACENABLE,2750
2022,6,APÓSITO TRANSPARENTE ADHESIVO-20,Concurso,18,ALMACENABLE,1250
2022,6,APÓSITO TRANSPARENTE ADHESIVO-20,Concurso,4,ALMACENABLE,800
2022,6,APÓSITO TRANSPARENTE ADHESIVO-24,Concurso,0,ALMACENABLE,2000
2022,6,APÓSITO TRANSPARENTE ADHESIVO-24,Concurso,10,ALMACENABLE,3000
2022,6,APÓSITO TRANSPARENTE ADHESIVO-24,Concurso,18,ALMACENABLE,3400
2022,6,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,Compra menor,10,TRANSITO,2
2022,6,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,Compra menor,11,TRANSITO,15
2022,6,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,12,TRANSITO,72
2022,6,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,13,TRANSITO,24
2022,6,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,18,TRANSITO,24
2022,6,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,4,TRANSITO,12
2022,6,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,6,TRANSITO,24
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,Compra menor,10,TRANSITO,5
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,Compra menor,11,TRANSITO,5
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,Compra menor,4,TRANSITO,10
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,Compra menor,7,TRANSITO,10
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,10,TRANSITO,5
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,11,TRANSITO,5
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,18,TRANSITO,65
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,4,TRANSITO,5
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,5,TRANSITO,10
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,6,TRANSITO,25
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,7,TRANSITO,70
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,1,TRANSITO,10
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,11,TRANSITO,10
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,18,TRANSITO,25
2022,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,7,TRANSITO,20
2022,6,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,Compra menor,11,TRANSITO,5
2022,6,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,Compra menor,18,TRANSITO,3
2022,6,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,15,TRANSITO,7
2022,6,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,18,TRANSITO,40
2022,6,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,7,TRANSITO,10
2022,6,HIDROGEL-37,Concurso,0,ALMACENABLE,160
2022,6,HIDROGEL-37,Concurso,10,ALMACENABLE,640
2022,6,HIDROGEL-37,Concurso,18,ALMACENABLE,140
2022,6,HIDROGEL-37,Concurso,4,ALMACENABLE,240
2022,6,HIDROGEL-37,Concurso,7,ALMACENABLE,400
2022,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,0,ALMACENABLE,200
2022,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,10,ALMACENABLE,920
2022,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,18,ALMACENABLE,300
2022,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,4,ALMACENABLE,160
2022,6,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,Compra menor,10,ALMACENABLE,350
2022,7,APOSITO C/ CARBON Y PLATA-4,Concurso,10,ALMACENABLE,2500
2022,7,APOSITO C/ CARBON Y PLATA-4,Concurso,18,ALMACENABLE,320
2022,7,APOSITO C/ CARBON Y PLATA-6,Concurso,0,ALMACENABLE,300
2022,7,APOSITO C/ CARBON Y PLATA-6,Concurso,10,ALMACENABLE,600
2022,7,APOSITO C/ CARBON Y PLATA-6,Concurso,13,ALMACENABLE,1200
2022,7,APOSITO DE ALGINATO C/ PLATA-6,Concurso,10,ALMACENABLE,100
2022,7,APOSITO DE ALGINATO C/ PLATA-6,Concurso,13,ALMACENABLE,400
2022,7,APOSITO DE ALGINATO C/ PLATA-6,Concurso,18,ALMACENABLE,60
2022,7,APOSITO DE ESPUMA POLIURETANO / SACRO-11,Compra menor,10,ALMACENABLE,100
2022,7,APOSITO DE ESPUMA POLIURETANO-8,Concurso,0,ALMACENABLE,100
2022,7,APOSITO DE ESPUMA POLIURETANO-8,Concurso,10,ALMACENABLE,170
2022,7,APOSITO DE ESPUMA POLIURETANO-8,Concurso,18,ALMACENABLE,100
2022,7,APOSITO DE ESPUMA POLIURETANO-8,Concurso,4,ALMACENABLE,110
2022,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,10,TRANSITO,40
2022,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,12,TRANSITO,30
2022,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,14,TRANSITO,1470
2022,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,15,TRANSITO,170
2022,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,4,TRANSITO,20
2022,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,0,ALMACENABLE,100
2022,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,10,ALMACENABLE,580
2022,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,13,ALMACENABLE,600
2022,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,18,ALMACENABLE,180
2022,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,4,ALMACENABLE,190
2022,7,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,0,ALMACENABLE,160
2022,7,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,13,ALMACENABLE,280
2022,7,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,18,ALMACENABLE,70
2022,7,APOSITO DE HIDROCOLOIDE-3,Concurso,10,ALMACENABLE,560
2022,7,APOSITO DE HIDROCOLOIDE-6,Concurso,10,ALMACENABLE,1250
2022,7,APOSITO DE HIDROCOLOIDE-6,Concurso,13,ALMACENABLE,420
2022,7,APOSITO DE HIDROCOLOIDE-7,Concurso,0,ALMACENABLE,100
2022,7,APOSITO DE HIDROCOLOIDE-7,Concurso,13,ALMACENABLE,150
2022,7,APOSITO DE HIDROCOLOIDE-7,Concurso,18,ALMACENABLE,130
2022,7,APOSITO DE HIDROCOLOIDE-9,Concurso,10,ALMACENABLE,1671
2022,7,APOSITO DE HIDROCOLOIDE-9,Concurso,13,ALMACENABLE,870
2022,7,APOSITO DE HIDROCOLOIDE-9,Concurso,18,ALMACENABLE,441
2022,7,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,12,TRANSITO,50
2022,7,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,14,TRANSITO,335
2022,7,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,15,TRANSITO,45
2022,7,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,18,TRANSITO,100
2022,7,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,4,TRANSITO,20
2022,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Concurso,0,ALMACENABLE,200
2022,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Concurso,10,ALMACENABLE,1870
2022,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Concurso,0,ALMACENABLE,380
2022,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Concurso,10,ALMACENABLE,2960
2022,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Concurso,13,ALMACENABLE,3000
2022,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,0,ALMACENABLE,200
2022,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,10,ALMACENABLE,2235
2022,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,13,ALMACENABLE,1000
2022,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,18,ALMACENABLE,515
2022,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,4,ALMACENABLE,100
2022,7,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,Compra menor,11,TRANSITO,15
2022,7,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,Compra menor,18,TRANSITO,10
2022,7,APOSITO MALLADO C/ PARAFINA-38,Concurso,0,ALMACENABLE,60
2022,7,APOSITO MALLADO C/ PARAFINA-38,Concurso,10,ALMACENABLE,940
2022,7,APOSITO MALLADO C/ PARAFINA-38,Concurso,13,ALMACENABLE,2000
2022,7,APOSITO MALLADO C/ PARAFINA-38,Concurso,18,ALMACENABLE,290
2022,7,APOSITO MALLADO C/ PARAFINA-38,Concurso,4,ALMACENABLE,160
2022,7,APOSITO MALLADO C/ PARAFINA-39,Concurso,10,ALMACENABLE,900
2022,7,APOSITO MALLADO C/ PARAFINA-39,Concurso,18,ALMACENABLE,260
2022,7,APOSITO MALLADO C/ PARAFINA-39,Concurso,7,ALMACENABLE,1000
2022,7,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,10,ALMACENABLE,7000
2022,7,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,18,ALMACENABLE,5000
2022,7,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,0,ALMACENABLE,1200
2022,7,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,10,ALMACENABLE,2700
2022,7,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,18,ALMACENABLE,3000
2022,7,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,7,ALMACENABLE,3000
2022,7,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,0,ALMACENABLE,1200
2022,7,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,10,ALMACENABLE,900
2022,7,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,18,ALMACENABLE,2700
2022,7,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,0,ALMACENABLE,120
2022,7,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,10,ALMACENABLE,1650
2022,7,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,13,ALMACENABLE,210
2022,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,Concurso,0,ALMACENABLE,150
2022,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,Concurso,0,ALMACENABLE,240
2022,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,Concurso,10,ALMACENABLE,3540
2022,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,Concurso,18,ALMACENABLE,180
2022,7,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Concurso,0,ALMACENABLE,70
2022,7,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Concurso,10,ALMACENABLE,100
2022,7,APÓSITO TRANSPARENTE ADHESIVO-20,Concurso,18,ALMACENABLE,650
2022,7,APÓSITO TRANSPARENTE ADHESIVO-24,Concurso,0,ALMACENABLE,2000
2022,7,APÓSITO TRANSPARENTE ADHESIVO-24,Concurso,18,ALMACENABLE,1600
2022,7,APÓSITO TRANSPARENTE ADHESIVO-24,Concurso,7,ALMACENABLE,1000
2022,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,Compra menor,11,TRANSITO,10
2022,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,Compra menor,4,TRANSITO,4
2022,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,Compra menor,7,TRANSITO,8
2022,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,Compra menor,9,TRANSITO,5
2022,7,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,12,TRANSITO,84
2022,7,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,18,TRANSITO,12
2022,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,Compra menor,11,TRANSITO,15
2022,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,Compra menor,7,TRANSITO,5
2022,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,11,TRANSITO,15
2022,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,18,TRANSITO,30
2022,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,2,TRANSITO,5
2022,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,5,TRANSITO,10
2022,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,7,TRANSITO,90
2022,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,11,TRANSITO,30
2022,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,7,TRANSITO,20
2022,7,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,Compra menor,11,TRANSITO,5
2022,7,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,Compra menor,11,TRANSITO,9
2022,7,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,Compra menor,18,TRANSITO,3
2022,7,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,10,TRANSITO,10
2022,7,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,11,TRANSITO,10
2022,7,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,14,TRANSITO,6
2022,7,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,15,TRANSITO,7
2022,7,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,18,TRANSITO,10
2022,7,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,7,TRANSITO,32
2022,7,HIDROGEL-37,Concurso,10,ALMACENABLE,1040
2022,7,HIDROGEL-37,Concurso,13,ALMACENABLE,720
2022,7,HIDROGEL-37,Concurso,18,ALMACENABLE,90
2022,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,0,ALMACENABLE,200
2022,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,10,ALMACENABLE,1090
2022,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,18,ALMACENABLE,400
2022,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,4,ALMACENABLE,100
2022,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,7,ALMACENABLE,50
2022,8,APOSITO ABSORBENTE S/ ADHESIVO-25,Compra menor,10,ALMACENABLE,200
2022,8,APOSITO C/ CARBON Y PLATA-4,Concurso,10,ALMACENABLE,1140
2022,8,APOSITO C/ CARBON Y PLATA-4,Concurso,18,ALMACENABLE,360
2022,8,APOSITO C/ CARBON Y PLATA-6,Concurso,10,ALMACENABLE,300
2022,8,APOSITO C/ CARBON Y PLATA-6,Concurso,13,ALMACENABLE,1200
2022,8,APOSITO C/ CARBON Y PLATA-6,Concurso,18,ALMACENABLE,600
2022,8,APOSITO DE ALGINATO C/ PLATA-6,Concurso,13,ALMACENABLE,200
2022,8,APOSITO DE ESPUMA POLIURETANO / SACRO-11,Compra menor,10,ALMACENABLE,100
2022,8,APOSITO DE ESPUMA POLIURETANO-8,Concurso,0,ALMACENABLE,100
2022,8,APOSITO DE ESPUMA POLIURETANO-8,Concurso,18,ALMACENABLE,100
2022,8,APOSITO DE ESPUMA POLIURETANO-8,Concurso,4,ALMACENABLE,180
2022,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,10,TRANSITO,20
2022,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,12,TRANSITO,10
2022,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,14,TRANSITO,1240
2022,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,15,TRANSITO,190
2022,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,5,TRANSITO,20
2022,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,0,ALMACENABLE,340
2022,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,10,ALMACENABLE,450
2022,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,13,ALMACENABLE,300
2022,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,18,ALMACENABLE,290
2022,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,4,ALMACENABLE,80
2022,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,7,ALMACENABLE,100
2022,8,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,0,ALMACENABLE,200
2022,8,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,10,ALMACENABLE,200
2022,8,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,13,ALMACENABLE,140
2022,8,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,18,ALMACENABLE,70
2022,8,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,7,ALMACENABLE,200
2022,8,APOSITO DE HIDROCOLOIDE-3,Concurso,10,ALMACENABLE,630
2022,8,APOSITO DE HIDROCOLOIDE-3,Concurso,18,ALMACENABLE,75
2022,8,APOSITO DE HIDROCOLOIDE-6,Concurso,10,ALMACENABLE,930
2022,8,APOSITO DE HIDROCOLOIDE-6,Concurso,13,ALMACENABLE,600
2022,8,APOSITO DE HIDROCOLOIDE-7,Concurso,0,ALMACENABLE,100
2022,8,APOSITO DE HIDROCOLOIDE-7,Concurso,10,ALMACENABLE,60
2022,8,APOSITO DE HIDROCOLOIDE-7,Concurso,13,ALMACENABLE,150
2022,8,APOSITO DE HIDROCOLOIDE-7,Concurso,18,ALMACENABLE,265
2022,8,APOSITO DE HIDROCOLOIDE-9,Concurso,0,ALMACENABLE,2016
2022,8,APOSITO DE HIDROCOLOIDE-9,Concurso,10,ALMACENABLE,1131
2022,8,APOSITO DE HIDROCOLOIDE-9,Concurso,13,ALMACENABLE,501
2022,8,APOSITO DE HIDROCOLOIDE-9,Concurso,18,ALMACENABLE,615
2022,8,APOSITO DE HIDROCOLOIDE-9,Concurso,4,ALMACENABLE,135
2022,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,11,TRANSITO,40
2022,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,12,TRANSITO,10
2022,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,14,TRANSITO,360
2022,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,15,TRANSITO,20
2022,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,18,TRANSITO,50
2022,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,3,TRANSITO,90
2022,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Concurso,0,ALMACENABLE,140
2022,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Concurso,10,ALMACENABLE,2200
2022,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Concurso,0,ALMACENABLE,560
