CODIGO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,TIPOCOMPRA,TGL,PRODUCTO,REGION,HOSPITAL,DEPARTAMENTO,MES,AÑO,PRECIOUNIDAD
E73753,481832/18,MAP190,100,10,61.40211,614.0211,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4,0,10,1,5,2018,6.140211000000001
E99808,481897/18,178567.1,20,10,62.7,125.4,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,12,80,5,2018,6.2700000000000005
E64946,553606/20,66800248,180,60,99.0,297.0,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,4,1,5,2020,1.65
E64983,553504/20,157027.7,230,10,17.259,396.957,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,4,1,5,2020,1.7259
E64983,553508/20,157027.7,160,160,276.144,276.144,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,18,1,5,2020,1.7259
E65007,553342/20,20415,100,50,215.325,430.65,Compra menor,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,10,1,5,2020,4.3065
E78950,550789/20,TR101,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,146,5,2020,6.489999999999999
E64932,553313/20,39001,300,5,5.24537,314.7222,Compra menor,ALMACENABLE,HIDROGEL-37,0,13,1,5,2020,1.049074
B40558,515659/21,400505,6,1,9.9,59.4,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,11,110,5,2021,9.9
B40558,512388/21,400505,10,1,9.9,99.0,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,10,163,5,2021,9.9
B41691,513947/21,400403,110,10,102.802,1130.822,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,10,1,5,2021,10.280199999999999
B41691,513955/21,400403,50,10,102.802,514.01,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,4,1,5,2021,10.2802
E64983,514477/21,157027.7,500,10,15.345,767.25,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,13,1,5,2021,1.5345
E65509,514481/21,161445.2,60,10,53.68,322.08,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,18,1,5,2021,5.367999999999999
E66071,514134/21,420680,1000,10,18.59,1859.0,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,13,1,5,2021,1.859
E69682,514481/21,166680.2,60,10,131.89,791.34,Concurso,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0,18,1,5,2021,13.189
E70130,514134/21,187662,150,50,119.9,359.7,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,0,13,1,5,2021,2.398
E99807,514481/21,178565.7,50,10,47.19,235.95,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,18,1,5,2021,4.718999999999999
E99808,514583/21,178567.1,30,10,62.595,187.785,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,5,14,5,2021,6.2595
F43580,515685/21,M8275051/5,5,5,412.5,412.5,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0,11,112,5,2021,82.5
F43585,515685/21,M8275096/10,10,10,1126.4,1126.4,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0,11,112,5,2021,112.64000000000001
B40558,632804/22,400505,4,1,11.22,44.88,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,9,74,5,2022,11.22
E65485,631589/22,33115,10,5,5.6529,11.3058,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,4,1,5,2022,1.13058
F50071,632801/22,421554,5,5,114.95,114.95,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0,9,74,5,2022,22.990000000000002
B40558,647600/23,400505,10,1,9.88899,98.8899,Concurso,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,71,5,2023,9.88899
E78950,648031/23,423289,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,143,5,2023,6.489999999999999
E64543,647638/23,403770,50,5,12.1,121.0,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,18,173,5,2023,2.42
F43580,647480/23,M8275051/5,5,5,412.5,412.5,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0,10,155,5,2023,82.5
B41691,589757/15,400403,20,10,102.803729,205.607458,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,18,1,6,2015,10.2803729
E64911,589866/15,20701,300,300,792.0,792.0,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,6,1,6,2015,2.64
E65159,589951/15,281 421,6000,1000,10.461204,62.767224,Compra menor,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0,6,1,6,2015,0.010461204
E70130,589841/15,187662,85,5,14.85,252.45,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,0,10,1,6,2015,2.9699999999999998
B40558,569706/18,400505,5,1,9.9,49.5,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,172,6,2018,9.9
B40558,569711/18,400505,2,1,9.9,19.8,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,81,6,2018,9.9
B41691,569836/18,400403,80,10,102.802,822.416,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,10,1,6,2018,10.2802
E64946,570233/18,66800248,200,10,16.5,330.0,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,10,1,6,2018,1.65
E65159,570116/18,281 421,5000,1000,10.461204,52.30602,Compra menor,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0,18,1,6,2018,0.010461204
E65509,570159/18,161445.2,80,10,53.888999,431.111992,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,0,2,6,2018,5.3888999
E66071,569925/18,420680,200,10,20.9,418.0,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,6,2018,2.09
E70130,569910/18,187662,50,50,126.5,126.5,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,0,0,2,6,2018,2.53
E64761,567680/18,265868.4,50,5,13.497,134.97,Compra menor,TRANSITO,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0,0,51,6,2018,2.6994
E64911,567395/19,20701,600,300,792.0,1584.0,Compra menor,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,18,1,6,2019,2.64
E64946,567851/19,66800248,110,10,16.5,181.5,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,18,1,6,2019,1.65
E65056,567236/19,33533,210,3,1.28271,89.7897,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,18,1,6,2019,0.42757
E78950,568116/19,TR101,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,154,6,2019,6.489999999999999
E64543,568117/19,403770,10,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,11,112,6,2019,2.42
E64544,659018/20,420621,210,10,42.9,900.9,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0,10,1,6,2020,4.29
E64764,659032/20,37147,3840,640,60.69888,364.19328,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,18,1,6,2020,0.09484200000000001
E64983,659046/20,157027.7,180,10,17.259,310.662,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,18,1,6,2020,1.7258999999999998
E65509,659048/20,161445.2,100,10,53.888999,538.88999,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,10,1,6,2020,5.3888999
E66071,659016/20,420680,1000,10,20.9,2090.0,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,13,1,6,2020,2.09
E66071,659018/20,420680,160,10,20.9,334.4,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,6,2020,2.09
E78950,655348/20,TR101,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,18,109,6,2020,6.489999999999999
E99807,659048/20,178565.7,140,10,47.3,662.2,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,10,1,6,2020,4.73
E64543,656872/20,403770,40,5,12.1,96.8,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,11,153,6,2020,2.42
B41691,646338/21,400403,100,10,107.25,1072.5,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,0,2,6,2021,10.725
E64751,639081/21,1624W,4000,400,44.0,440.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,18,1,6,2021,0.11
E64932,644971/21,7311,120,40,30.822,92.466,Concurso,ALMACENABLE,HIDROGEL-37,0,4,1,6,2021,0.77055
E64983,646001/21,157027.7,500,10,15.345,767.25,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,13,1,6,2021,1.5345
E64983,644885/21,157027.7,170,10,15.345,260.865,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,4,1,6,2021,1.5345
E66071,645999/21,420680,1000,10,18.59,1859.0,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,13,1,6,2021,1.859
F42922,634389/21,409721,3,3,1211.408,1211.408,Compra menor,TRANSITO,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0,18,105,6,2021,403.80266666666665
F43325,634389/21,409761,30,10,543.84,1631.52,Compra menor,TRANSITO,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0,18,105,6,2021,54.384
E64543,640475/21,403770,30,5,12.1,72.6,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,3,186,6,2021,2.42
F42922,646379/21,ABT1055,5,5,2458.5,2458.5,Compra menor,TRANSITO,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0,12,166,6,2021,491.7
F43580,634389/21,409729,35,5,324.148,2269.036,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0,18,105,6,2021,64.8296
F43581,634389/21,409726,55,5,342.166,3763.826,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0,18,105,6,2021,68.4332
F44200,646237/21,421551,5,1,111.1022,555.511,Compra menor,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0,11,151,6,2021,111.1022
B41691,715354/16,400403,30,10,102.803729,308.411187,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,6,1,7,2016,10.2803729
E64983,715447/16,157027.7,380,10,17.27,656.26,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,6,1,7,2016,1.7269999999999999
E64543,715212/16,403770,10,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,10,149,7,2016,2.42
E64663,715402/16,413568,170,5,29.15,991.1,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,6,1,7,2016,5.83
E65485,715397/16,31150,60,5,8.250039,99.000468,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,6,1,7,2016,1.6500078
E64663,556583/17,413568,200,100,539.0055,1078.011,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,18,1,7,2017,5.390055
E64750,556463/17,1626W,1000,200,61.6,308.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,10,1,7,2017,0.308
E64911,556624/17,20701,300,300,792.0,792.0,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,10,1,7,2017,2.64
E64911,556623/17,20701,300,300,792.0,792.0,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,18,1,7,2017,2.64
E64946,556883/17,66800248,90,10,16.5,148.5,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,18,1,7,2017,1.65
E65056,556592/17,33533,1008,3,1.8513,622.0368,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,0,2,7,2017,0.6171
E64663,556589/17,413568,205,5,26.950275,1104.961275,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,10,1,7,2017,5.390054999999999
E65485,556587/17,33115,300,5,6.599996,395.99976,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,10,1,7,2017,1.3199992
B41691,764151/18,400403,20,10,102.802,205.604,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,4,1,7,2018,10.2802
E64750,764111/18,1626W,800,200,61.6,246.4,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,10,1,7,2018,0.308
E64751,764113/18,1624W,1600,400,44.0,176.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,18,1,7,2018,0.11
E64765,764410/18,37167,960,480,83.96784,167.93568,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,18,1,7,2018,0.17493299999999998
E65509,764588/18,161445.2,80,10,53.888999,431.111992,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,0,2,7,2018,5.3888999
E66071,764350/18,420680,130,10,20.9,271.7,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,7,2018,2.09
E69682,764592/18,166680.2,60,10,132.0,792.0,Compra menor,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0,10,1,7,2018,13.2
E99807,764591/18,178565.7,60,10,47.3,283.8,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,0,2,7,2018,4.73
E64543,765278/18,403770,20,5,12.1,48.4,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,12,80,7,2018,2.42
E64543,765291/18,403770,10,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,12,124,7,2018,2.42
E64544,685886/19,420621,160,10,42.9,686.4,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0,10,1,7,2019,4.29
E65159,686119/19,281 421,2000,1000,10.461204,20.922408,Compra menor,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0,4,1,7,2019,0.010461204
E64983,884604/22,157027.7,160,160,245.52,245.52,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,4,1,7,2022,1.5345
E73753,884723/22,MAP190,160,10,57.199643,915.194288,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4,0,18,1,7,2022,5.7199643
E85758,884622/22,33436,330,10,27.280155,900.245115,Concurso,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0,10,1,7,2022,2.7280155
E99807,884601/22,178565.7,100,10,47.19,471.9,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,10,1,7,2022,4.718999999999999
E99808,884048/22,178567.1,60,10,62.595,375.57,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,48,7,2022,6.2595
E64543,884015/22,403770,10,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,48,7,2022,2.42
E64932,900224/23,7311,540,10,7.7055,416.097,Compra menor,ALMACENABLE,HIDROGEL-37,0,8,1,7,2023,0.77055
E64983,900203/23,157027.7,170,10,15.345,260.865,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,8,1,7,2023,1.5345
E65056,899948/23,33533,468,3,0.989571,154.373076,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,8,1,7,2023,0.329857
E65486,899948/23,33110,320,10,4.6178,147.7696,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6,0,8,1,7,2023,0.46177999999999997
E65894,900203/23,157028.4,430,10,34.98,1504.14,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39,0,8,1,7,2023,3.498
E66071,899951/23,420680,550,10,18.59,1022.45,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,8,1,7,2023,1.859
E85758,899948/23,33436,340,10,27.280155,927.52527,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0,8,1,7,2023,2.7280155
E99807,900203/23,178565.7,110,10,47.19,519.09,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,8,1,7,2023,4.719
F43325,898955/23,409761,10,10,795.5275,795.5275,Compra menor,TRANSITO,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0,18,105,7,2023,79.55275
F43325,901126/23,409761,10,10,795.5275,795.5275,Compra menor,TRANSITO,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0,6,132,7,2023,79.55275
F43580,898955/23,409729,20,5,474.1627,1896.6508,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0,18,105,7,2023,94.83254
F43581,899413/23,409726,5,5,500.5194,500.5194,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0,18,104,7,2023,100.10388
F43581,898955/23,409726,5,5,500.5194,500.5194,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0,18,105,7,2023,100.10388
B41691,705972/15,400403,20,10,102.803729,205.607458,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,6,1,8,2015,10.2803729
E64488,706432/15,284300,50,50,441.639,441.639,Concurso,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0,10,1,8,2015,8.83278
E65894,705973/15,157028.4,140,140,492.8,492.8,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39,0,6,1,8,2015,3.52
E64751,777134/16,1624W,1200,400,44.0,132.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,0,2,8,2016,0.11
E64663,775932/16,413568,250,5,26.950275,1347.51375,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,10,1,8,2016,5.390055
E64946,617495/17,66800248,200,10,16.5,330.0,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,10,1,8,2017,1.65
E66071,617748/17,420680,200,10,20.9,418.0,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,0,2,8,2017,2.09
B41691,912206/20,400403,110,10,102.802,1130.822,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,10,1,8,2020,10.280199999999999
E64544,912251/20,420621,150,10,42.349958,635.24937,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0,10,1,8,2020,4.2349958
E65007,912261/20,20415,100,50,215.325,430.65,Compra menor,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,10,1,8,2020,4.3065
E66071,912252/20,420680,180,180,334.62,334.62,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,0,2,8,2020,1.859
E73753,912297/20,MAP190,180,10,57.199643,1029.593574,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4,0,18,1,8,2020,5.7199643
E99807,912295/20,178565.7,80,10,47.19,377.52,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,18,1,8,2020,4.718999999999999
E99808,911849/20,178567.1,60,10,62.595,375.57,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,12,123,8,2020,6.2595
E64663,912251/20,413568,235,5,26.399925,1240.796475,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,10,1,8,2020,5.279985000000001
B41691,853984/21,400403,40,10,107.25,429.0,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,4,1,8,2021,10.725
E64663,854068/21,413568,200,100,527.9985,1055.997,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,10,1,8,2021,5.279985
E64946,854062/21,34100,90,10,13.959,125.631,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,4,1,8,2021,1.3959
E64983,854259/21,157027.7,600,10,15.345,920.7,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,13,1,8,2021,1.5345
E65159,854268/21,281 421,2000,1000,10.461204,20.922408,Compra menor,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0,13,1,8,2021,0.010461204
E65486,854063/21,33110,610,10,4.6178,281.6858,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6,0,10,1,8,2021,0.46177999999999997
E99807,854267/21,178565.7,70,10,47.19,330.33,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,18,1,8,2021,4.718999999999999
E99808,851058/21,178567.1,30,10,62.595,187.785,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,5,14,8,2021,6.2595
E64543,853784/21,403770,30,5,12.1,72.6,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,3,186,8,2021,2.42
F43580,854000/21,M8275051/5,10,5,412.5,825.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0,18,105,8,2021,82.5
F43581,854000/21,M8275052/5,10,5,440.0,880.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0,18,105,8,2021,88.0
F43581,851069/21,M8275052/5,10,5,440.0,880.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0,1,150,8,2021,88.0
B40558,1019504/22,400505,2,1,13.189,26.378,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,12,141,8,2022,13.189
E65509,1019998/22,161445.2,200,10,53.68,1073.6,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,10,1,8,2022,5.367999999999999
E78950,1019505/22,423289,24,12,77.88,155.76,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,101,8,2022,6.489999999999999
E78950,1019511/22,423289,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,141,8,2022,6.489999999999999
E99808,1019467/22,178567.1,50,10,62.595,312.975,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,43,8,2022,6.2595
E99808,1019473/22,178567.1,10,10,62.595,62.595,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,15,41,8,2022,6.2595
E99808,1019486/22,178567.1,10,10,62.595,62.595,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,12,141,8,2022,6.2595
E64543,1017197/22,403770,40,5,12.1,96.8,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,11,153,8,2022,2.42
F43581,1020307/22,M8275052/5,10,5,440.0,880.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0,7,83,8,2022,88.0
F43585,1019493/22,M8275098/5,10,5,510.4,1020.8,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0,11,151,8,2022,102.08
F44200,1019492/22,421551,5,1,111.1022,555.511,Compra menor,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0,11,151,8,2022,111.1022
E65486,1017559/23,33110,300,10,4.6178,138.534,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6,0,8,1,8,2023,0.46177999999999997
E66071,1017582/23,420680,1690,10,18.59,3141.71,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,8,1,8,2023,1.859
E99808,1018687/23,178567.1,30,10,62.59,187.77,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,31,8,2023,6.259
E99808,1018693/23,178567.1,70,10,62.59,438.13,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,28,8,2023,6.259
E64543,1018684/23,403770,20,5,12.1,48.4,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,31,8,2023,2.42
E64765,766176/15,1385,1800,300,61.722222,370.333332,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,18,1,9,2015,0.20574073999999998
B41691,681789/17,400403,70,10,102.802,719.614,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,18,1,9,2017,10.2802
E64898,682074/17,0037447,350,350,577.5,577.5,Concurso,TRANSITO,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0,11,73,9,2017,1.65
